timestamps,,,,,
1752699.050,199.707,-606.445,-20.996,526.367,-47.363
1752699.055,427.734,-481.934,-6.836,999.512,830.566
1752699.060,-145.020,-471.191,-10.254,-308.594,180.664
1752699.064,-508.301,-978.516,-31.250,-1000.000,-717.285
1752699.069,-22.949,-832.031,-23.926,-12.207,-280.762
1752699.074,431.152,480.469,0.977,999.512,377.441
1752699.078,106.445,406.250,-6.348,400.879,229.980
1752699.083,-474.609,-864.746,-22.949,-1000.000,-487.793
1752699.053,-222.168,-1000.000,-22.461,-674.316,-416.992
1752699.057,397.949,188.477,-9.277,902.344,317.383
1752699.061,264.648,936.523,-7.812,885.742,262.207
1752699.064,-437.988,-513.672,-20.996,-789.062,-431.152
1752699.050,199.707,-606.445,-20.996,526.367,-47.363
1752699.055,427.734,-481.934,-6.836,999.512,830.566
1752699.060,-145.020,-471.191,-10.254,-308.594,180.664
1752699.064,-508.301,-978.516,-31.250,-1000.000,-717.285
1752699.069,-22.949,-832.031,-23.926,-12.207,-280.762
1752699.074,431.152,480.469,0.977,999.512,377.441
1752699.078,106.445,406.250,-6.348,400.879,229.980
1752699.083,-474.609,-864.746,-22.949,-1000.000,-487.793
1752699.053,-222.168,-1000.000,-22.461,-674.316,-416.992
1752699.057,397.949,188.477,-9.277,902.344,317.383
1752699.061,264.648,936.523,-7.812,885.742,262.207
1752699.064,-437.988,-513.672,-20.996,-789.062,-431.152
1752699.068,-393.066,-1000.000,-21.973,-997.559,-618.164
1752699.072,322.266,310.547,-3.906,700.195,132.812
1752699.076,404.785,999.512,5.371,999.512,661.621
1752699.079,-273.926,-69.336,-7.812,-603.027,68.848
1752699.083,-455.078,-1000.000,-10.742,-1000.000,-522.461
1752699.087,176.758,-541.016,14.648,434.082,-146.973
1752699.090,456.055,645.020,22.949,999.512,462.891
1752699.094,-73.730,247.559,-7.324,-122.559,271.484
1752699.098,-501.465,-1000.000,-27.344,-1000.000,-206.543
1752699.101,-82.520,-638.672,-11.719,-208.008,-218.262
1752699.105,401.855,870.605,4.883,999.512,339.844
1752699.109,151.855,649.414,-8.789,576.172,390.625
1752699.112,-457.520,-875.488,-30.273,-954.102,-356.445
1752699.116,-270.508,-1000.000,-23.926,-808.594,-423.340
1752699.120,402.832,567.871,-5.859,834.473,288.086
1752699.123,337.402,746.094,1.465,946.289,740.234
1752699.149,-415.039,-823.242,-17.090,-746.094,186.035
1752699.152,-449.707,-1000.000,-33.203,-1000.000,-355.957
1752699.155,279.297,-138.672,-15.137,646.973,112.793
1752699.158,421.875,476.074,-5.859,999.512,647.461
1752699.161,-233.887,-105.469,-23.926,-527.832,85.449
1752699.164,-491.699,-957.031,-29.297,-1000.000,-662.598
1752699.167,89.844,-491.211,-11.719,293.457,-325.195
1752699.170,438.477,136.719,-0.977,999.512,505.371
1752699.173,-9.277,208.008,-19.531,81.543,401.855
1752699.176,-501.465,-740.723,-23.926,-1000.000,-497.070
1752699.179,-141.602,-958.496,-9.766,-391.113,-420.898
1752699.182,417.480,-265.625,-6.836,999.512,520.508
1752699.185,203.125,280.762,-9.277,717.773,470.215
1752699.188,-453.613,-585.449,-23.926,-882.812,-470.215
1752699.191,-304.688,-1000.000,-16.602,-905.273,-496.582
1752699.194,395.996,-589.355,9.766,777.344,481.445
1752699.196,383.301,584.961,1.465,989.258,668.457
1752699.199,-347.656,-48.828,-26.367,-703.125,-94.727
1752699.202,-448.730,-1000.000,-22.949,-1000.000,-527.832
1752699.205,229.492,101.074,4.395,582.031,28.809
1752699.205,403.320,999.512,15.137,999.512,501.953
1752699.209,-204.590,44.434,-3.906,-404.297,83.984
1752699.213,-498.535,-1000.000,-21.973,-1000.000,-382.324
1752699.216,32.715,-502.441,-10.742,137.207,-88.379
1752699.220,426.758,909.668,6.348,999.512,357.422
1752699.224,48.340,525.879,3.906,198.242,268.555
1752699.228,-490.234,-951.172,-17.578,-1000.000,-247.559
1752699.232,-203.125,-789.062,-17.578,-566.895,-264.160
1752699.235,386.230,788.574,0.000,941.406,256.836
1752699.239,230.469,942.871,-5.371,834.473,391.602
1752699.243,-429.688,-703.613,-14.648,-822.754,-250.977
1752699.247,-351.074,-1000.000,-9.277,-969.727,-446.289
1752699.251,350.098,508.789,-1.953,729.004,153.320
1752699.255,400.391,995.117,-1.953,999.512,412.598
1752699.258,-308.105,-601.074,-9.766,-645.996,-53.711
1752699.262,-466.797,-1000.000,-15.625,-1000.000,-575.195
1752699.266,183.594,31.738,-5.859,502.930,-138.184
1752699.270,449.707,831.543,4.883,999.512,546.387
1752699.274,-98.633,-237.305,-10.742,-239.746,256.836
1752699.277,-492.676,-1000.000,-23.926,-1000.000,-535.156
1752699.294,-41.504,-490.234,-8.301,-76.172,-336.426
1752699.297,422.363,614.258,0.000,999.512,419.434
1752699.301,125.977,251.465,-8.789,458.984,438.965
1752699.305,-476.562,-871.094,-25.391,-1000.000,-433.594
1752699.309,-249.023,-958.496,-26.855,-726.562,-583.496
1752699.312,369.141,1.465,-14.648,876.953,426.758
1752699.316,269.043,396.484,-13.672,912.598,778.320
1752699.320,-423.828,-489.746,-20.020,-773.438,-88.379
1752699.324,-409.180,-1000.000,-12.207,-1000.000,-535.645
1752699.327,312.012,-465.820,1.953,685.059,234.863
1752699.331,397.949,176.758,-6.836,999.512,632.812
1752699.335,-298.828,-231.445,-33.691,-579.590,-214.844
1752699.339,-503.906,-1000.000,-34.180,-1000.000,-792.480
1752699.343,121.582,-857.910,-1.465,390.137,-160.645
1752699.346,427.246,618.652,11.230,999.512,433.594
1752699.350,-62.500,603.027,-9.766,-56.152,127.930
1752699.354,-497.070,-967.285,-26.367,-1000.000,-479.980
1752699.358,-96.680,-700.195,-17.090,-276.367,-314.453
1752699.361,411.621,863.281,5.371,999.512,438.965
1752699.365,173.340,854.004,-2.930,624.023,322.754
1752699.377,-454.590,-726.562,-31.250,-932.129,-483.398
1752699.381,-299.805,-1000.000,-30.273,-851.562,-515.625
1752699.386,372.070,185.059,-14.648,809.570,274.902
1752699.390,329.590,688.965,-2.441,961.914,475.586
1752699.395,-390.137,-625.000,-24.414,-735.352,-286.621
1752699.399,-427.246,-1000.000,-39.551,-1000.000,-386.230
1752699.404,282.227,113.281,-10.254,627.930,177.246
1752699.408,440.430,999.512,10.742,999.512,322.266
1752699.413,-195.801,-28.809,-4.883,-479.004,6.836
1752699.417,-487.305,-1000.000,-33.203,-1000.000,-488.281
1752699.422,54.688,-400.391,-29.785,234.863,-250.488
1752699.426,413.574,939.453,-7.324,999.512,398.926
1752699.431,6.348,181.641,-10.742,151.367,312.012
1752699.435,-486.328,-1000.000,-22.949,-1000.000,-421.875
1752699.440,-157.715,-860.840,-11.719,-454.102,-519.531
1752699.444,408.203,578.125,9.277,996.582,263.184
1752699.449,221.191,317.383,1.953,768.555,576.660
1752699.453,-450.684,-1000.000,-26.367,-857.910,-235.352
1752699.458,-330.566,-947.266,-18.555,-931.641,-585.938
1752699.463,369.629,221.191,9.766,761.230,270.996
1752699.443,368.164,323.242,4.395,999.512,753.418
1752699.446,-358.398,-649.414,-26.855,-689.453,-73.730
1752699.448,-452.148,-1000.000,-27.344,-1000.000,-678.711
1752699.451,250.488,-100.098,-0.488,558.594,-75.684
1752699.453,448.242,887.695,18.066,999.512,544.434
1752699.456,-152.832,70.312,7.324,-345.703,285.156
1752699.459,-520.020,-986.816,-8.789,-1000.000,-347.656
1752699.461,-40.039,-838.379,0.000,45.898,-155.762
1752699.464,396.973,-236.816,5.859,999.512,640.625
1752699.466,54.199,445.312,5.371,343.262,490.723
1752699.469,-498.047,-679.199,-5.859,-1000.000,-409.180
1752699.471,-222.656,-1000.000,-11.230,-619.629,-405.762
1752699.474,380.859,529.785,3.418,930.176,327.637
1752699.476,255.859,968.262,4.395,864.258,597.656
1752699.479,-433.105,-446.777,-18.555,-802.734,-3.906
1752699.482,-372.559,-1000.000,-17.578,-979.980,-334.473
1752699.484,341.797,26.367,2.930,721.191,293.457
1752699.487,393.555,967.285,6.348,999.512,693.359
1752699.489,-302.734,-268.555,-7.812,-625.000,43.457
1752699.492,-468.750,-1000.000,-22.949,-1000.000,-388.672
1752699.520,164.062,-262.695,-16.602,469.727,61.035
1752699.524,426.270,996.582,1.953,999.512,431.152
1752699.528,-89.844,495.605,-7.324,-181.152,177.246
1752699.532,-489.258,-963.867,-23.926,-1000.000,-449.219
1752699.535,-57.129,-581.055,-15.625,-150.391,-255.859
1752699.539,414.551,920.410,-2.930,999.512,406.250
1752699.543,124.512,667.969,-11.230,524.902,457.520
1752699.547,-483.398,-853.027,-23.438,-979.004,-182.617
1752699.550,-282.715,-980.957,-10.254,-771.484,-489.746
1752699.554,375.977,339.355,12.695,853.516,169.434
1752699.558,302.246,614.258,14.160,930.664,486.328
1752699.562,-407.227,-762.207,-6.836,-759.766,-48.828
1752699.565,-411.133,-1000.000,-13.672,-1000.000,-430.664
1752699.569,294.434,327.637,0.000,671.387,122.559
1752699.573,418.457,999.512,10.742,999.512,611.816
1752699.577,-242.188,19.043,-6.348,-547.852,149.902
1752699.580,-454.102,-1000.000,-22.949,-1000.000,-374.023
1752699.584,123.535,-522.949,-5.859,366.699,-57.617
1752699.588,450.684,326.172,16.113,999.512,421.875
1752699.592,5.371,-26.367,8.789,22.949,225.098
1752699.599,-480.957,-947.754,-20.996,-1000.000,-430.176
1752699.603,-117.188,-822.266,-20.996,-258.301,-323.730
1752699.608,415.527,-69.336,-5.371,999.512,653.320
1752699.612,181.152,-144.531,-7.324,661.621,739.746
1752699.617,-457.031,-806.152,-10.254,-899.414,-411.133
1752699.621,-286.621,-1000.000,-3.418,-879.395,-595.215
1752699.626,403.320,-230.957,2.930,794.922,207.031
1752699.630,346.191,820.801,-2.441,974.609,443.848
1752699.635,-385.742,-145.020,-24.414,-720.215,-186.035
1752699.639,-438.477,-1000.000,-25.879,-1000.000,-741.211
1752699.644,261.719,-165.527,-4.395,606.445,-139.160
1752699.648,434.082,999.512,2.930,999.512,508.789
1752699.653,-190.430,290.527,-9.277,-445.801,137.207
1752699.657,-493.652,-1000.000,-21.973,-1000.000,-371.094
1752699.662,55.176,-759.277,-14.648,185.059,36.621
1752699.666,444.336,620.117,-0.977,999.512,494.141
1752699.671,38.574,507.812,-4.395,215.332,239.746
1752699.676,-487.305,-959.473,-13.672,-1000.000,-472.656
1752699.680,-166.504,-875.977,-7.324,-507.324,-369.141
1752699.685,405.762,685.547,-0.488,975.098,250.977
1752699.682,184.082,798.340,-16.113,699.219,327.148
1752699.686,-459.961,-769.043,-36.621,-873.047,-235.840
1752699.690,-337.402,-1000.000,-26.367,-936.523,-525.879
1752699.693,350.586,454.102,-0.488,736.328,78.125
1752699.697,370.605,999.512,-3.906,999.512,388.184
1752699.701,-338.867,-516.113,-31.250,-668.457,-43.945
1752699.704,-462.891,-1000.000,-35.645,-1000.000,-389.648
1752699.708,199.219,25.391,-11.719,526.367,-93.750
1752699.712,433.594,946.289,1.465,999.512,363.770
1752699.715,-112.305,-293.945,-10.742,-291.504,151.855
1752699.719,-484.863,-1000.000,-20.996,-1000.000,-524.414
1752699.723,-27.832,-546.387,-8.301,-16.602,-274.414
1752699.726,414.551,739.258,6.348,999.512,615.234
1752699.730,90.332,294.922,1.953,406.738,541.504
1752699.734,-487.793,-976.562,-14.160,-1000.000,-374.512
1752699.737,-232.422,-884.766,-9.277,-678.711,-601.074
1752699.741,395.020,601.074,0.000,900.879,325.195
1752699.745,269.531,795.410,-8.301,889.160,710.938
1752699.748,-426.270,-762.695,-26.855,-787.598,-182.617
1752699.752,-387.207,-1000.000,-27.344,-996.582,-640.137
1752699.767,324.219,6.836,-8.301,701.172,155.273
1752699.768,385.742,378.418,3.906,999.512,699.707
1752699.770,-292.969,-301.270,-1.953,-600.586,-109.375
1752699.772,-470.703,-1000.000,-2.930,-1000.000,-774.414
1752699.773,149.414,-662.109,1.953,429.199,-202.148
1752699.775,444.824,185.059,4.883,999.512,503.418
1752699.777,-60.547,20.996,-5.859,-102.051,257.324
1752699.778,-495.117,-924.316,-22.949,-1000.000,-541.504
1752699.780,-83.496,-1000.000,-10.742,-204.590,-259.277
1752699.782,417.480,-674.805,12.207,999.512,729.492
1752699.783,153.320,-68.848,7.324,578.613,404.297
1752699.785,-474.609,-798.340,-13.672,-951.660,-573.242
1752699.787,-274.414,-1000.000,-8.789,-803.711,-534.180
1752699.788,393.555,490.723,16.602,837.891,246.094
1752699.790,334.961,999.512,14.160,944.336,546.387
1752699.791,-373.535,-390.137,-8.789,-747.070,-176.270
1752699.793,-406.250,-1000.000,-15.137,-1000.000,-711.914
1752699.795,289.062,211.426,0.488,645.996,-12.207
1752699.796,409.668,999.512,12.695,999.512,480.469
1752699.798,-242.188,-12.207,-10.742,-518.066,-107.910
1752699.835,-505.859,-1000.000,-34.180,-1000.000,-665.039
1752699.839,70.312,-554.199,-11.719,289.062,-244.629
1752699.843,430.664,653.320,9.766,999.512,566.406
1752699.846,7.324,259.766,-11.719,88.379,446.777
1752699.850,-470.215,-1000.000,-27.832,-1000.000,-165.039
1752699.854,-134.277,-761.230,-10.742,-406.250,-238.770
1752699.858,414.062,782.227,9.277,999.512,302.246
1752699.862,204.102,825.684,1.465,722.656,524.414
1752699.865,-464.844,-772.949,-25.879,-880.859,-249.512
1752699.869,-334.961,-1000.000,-22.461,-910.156,-580.078
1752699.873,356.934,422.363,-3.418,773.438,71.777
1752699.877,344.727,678.711,-5.371,989.746,483.887
1752699.881,-369.629,-784.180,-21.484,-703.125,-182.129
1752699.884,-449.707,-1000.000,-36.133,-1000.000,-620.117
1752699.888,233.887,-97.168,-21.973,578.125,94.238
1752699.892,435.059,337.891,-4.395,999.512,774.414
1752699.896,-175.293,-619.141,-20.996,-394.531,436.523
1752699.900,-510.254,-1000.000,-42.480,-1000.000,-360.352
1752699.903,15.625,-442.383,-26.855,114.258,-128.418
1752699.907,423.340,340.820,-8.301,999.512,497.070
1752699.911,60.547,533.203,-18.555,280.762,312.988
1752699.915,-490.723,-724.121,-42.969,-1000.000,-538.574
1752699.918,-211.426,-1000.000,-35.156,-584.473,-602.539
1752699.922,393.555,432.617,-3.906,945.312,194.824
1752699.926,242.676,867.188,-0.977,835.938,417.969
1752699.930,-422.363,-578.613,-23.438,-820.801,-282.715
1752699.934,-358.887,-1000.000,-23.438,-971.680,-424.805
1752699.937,341.797,-654.785,-8.301,734.375,397.949
1752699.941,370.605,638.184,-5.371,999.512,575.684
1752699.945,-334.961,56.641,-20.508,-645.996,-104.980
1752699.949,-441.406,-1000.000,-30.273,-997.070,-529.297
1752699.953,191.895,-213.379,-14.648,531.738,64.941
1752699.956,425.781,929.199,-7.812,999.512,645.508
1752699.960,-108.887,196.289,-22.949,-231.934,278.320
1752699.964,-497.559,-1000.000,-39.551,-1000.000,-315.430
1752699.968,-52.246,-638.672,-26.367,-101.074,-141.602
1752699.972,403.809,842.773,-9.277,999.512,383.789
1752699.976,110.840,640.625,-15.625,461.914,354.980
1752699.979,-460.449,-883.789,-24.414,-1000.000,-91.309
1752699.983,-223.633,-1000.000,-21.973,-733.887,-154.785
1752700.007,399.414,526.367,-13.184,870.605,144.531
1752700.012,285.156,962.891,-17.090,914.062,327.637
1752700.018,-406.250,-643.555,-39.062,-772.949,-342.773
1752700.024,-400.879,-1000.000,-32.715,-1000.000,-680.176
1752700.030,312.012,253.418,-5.859,681.152,-62.012
1752700.036,414.062,971.191,-10.742,999.512,277.832
1752700.042,-259.277,-390.137,-31.250,-573.730,-148.438
1752700.048,-473.145,-1000.000,-30.273,-1000.000,-617.188
1752700.054,124.023,-149.414,-10.254,383.301,-194.824
1752700.060,441.406,604.004,-8.301,999.512,502.930
1752700.066,-37.598,-499.023,-27.832,-47.363,418.457
1752700.072,-492.188,-1000.000,-27.344,-1000.000,-486.328
1752700.078,-88.867,-645.996,-5.371,-291.016,-612.305
1752700.084,426.758,318.848,7.324,999.512,176.758
1752700.090,169.434,143.066,-8.301,622.070,501.953
1752700.096,-465.820,-858.887,-27.344,-934.082,-368.164
1752700.102,-292.480,-985.352,-19.043,-852.051,-600.586
1752700.108,391.602,-152.832,5.371,808.105,337.891
1752700.114,339.844,410.645,6.348,962.402,668.457
1752700.119,-383.301,-313.965,-25.391,-735.352,-60.059
1752700.074,-426.758,-1000.000,-41.504,-1000.000,-458.984
1752700.077,280.762,-520.020,-20.020,627.930,145.020
1752700.081,435.547,365.234,-8.301,999.512,508.789
1752700.084,-207.031,-218.750,-26.855,-482.422,34.668
1752700.087,-495.117,-1000.000,-33.203,-1000.000,-499.023
1752700.091,64.453,-1000.000,-10.254,233.398,-127.930
1752700.094,425.781,-127.930,4.883,999.512,471.680
1752700.098,8.789,519.043,-1.953,151.855,139.160
1752700.101,-480.957,-848.145,-22.949,-1000.000,-540.527
1752700.104,-150.879,-873.047,-15.625,-475.586,-492.188
1752700.108,408.691,769.043,6.836,990.723,305.664
1752700.111,224.609,948.242,-5.371,770.508,375.488
1752700.115,-446.777,-647.949,-29.785,-866.699,-411.133
1752700.118,-327.637,-1000.000,-21.973,-925.293,-465.332
1752700.121,377.441,93.750,2.441,757.812,250.977
1752700.125,301.270,702.148,5.859,806.641,401.367
1752700.128,-360.840,-473.145,-12.207,-759.277,-305.664
1752700.131,-410.645,-1000.000,-16.113,-1000.000,-382.812
1752700.135,219.727,-26.855,0.000,535.156,164.062
1752700.138,434.082,999.512,2.441,999.512,413.574
1752700.150,-133.789,47.852,-18.555,-336.914,55.664
1752700.154,-487.793,-1000.000,-27.832,-1000.000,-505.859
1752700.158,3.418,-492.188,-8.301,38.574,-285.645
1752700.161,432.617,879.395,5.859,999.512,262.695
1752700.165,98.145,279.785,-7.324,364.258,236.328
1752700.169,-472.168,-1000.000,-23.926,-1000.000,-329.102
1752700.173,-216.309,-918.457,-18.555,-647.461,-377.930
1752700.176,407.227,356.445,-5.371,925.781,301.758
1752700.180,268.555,220.215,-2.441,862.793,476.074
1752700.184,-428.711,-1000.000,-14.648,-798.340,-217.285
1752700.188,-309.570,-866.699,-13.184,-794.922,-570.312
1752700.191,344.727,-53.223,8.789,785.156,-14.648
1752700.195,370.605,356.445,6.836,999.512,464.844
1752700.199,-302.246,-250.977,-19.531,-604.980,-83.496
1752700.203,-486.328,-1000.000,-24.414,-1000.000,-618.652
1752700.206,145.996,-219.727,-8.789,448.730,-47.363
1752700.210,415.039,875.977,-7.324,999.512,488.281
1752700.214,-96.191,155.273,-14.160,-171.875,126.953
1752700.218,-504.395,-978.516,-19.531,-1000.000,-564.453
1752700.221,-88.867,-831.055,-20.020,-174.316,-216.797
1752700.224,392.578,-319.336,-13.672,999.512,587.402
1752700.228,122.070,288.086,-8.789,533.203,294.434
1752700.232,-484.863,-679.199,-19.043,-986.328,-537.598
1752700.235,-271.973,-1000.000,-13.672,-770.996,-696.777
1752700.239,369.629,394.531,1.953,848.633,6.836
1752700.243,208.984,537.109,1.465,738.770,247.070
1752700.247,-443.359,-704.590,-17.578,-832.031,-252.441
1752700.250,-397.949,-1000.000,-29.785,-991.211,-391.113
1752700.254,292.480,-218.262,-8.789,646.484,383.789
1752700.258,411.621,901.855,-0.488,999.512,739.258
1752700.261,-242.188,-115.723,-13.672,-541.504,86.914
1752700.265,-462.891,-1000.000,-18.066,-1000.000,-254.395
1752700.269,101.074,-329.102,-2.930,325.684,239.258
1752700.272,422.363,996.582,4.883,999.512,565.430
1752700.276,-16.602,552.734,-12.207,37.598,154.785
1752700.280,-472.656,-944.336,-19.043,-1000.000,-470.215
1752700.283,-113.770,-727.539,0.488,-355.957,-297.363
1752700.287,401.367,853.516,11.230,999.512,344.727
1752700.291,181.152,825.195,0.977,685.547,328.613
1752700.294,-461.426,-764.160,-10.742,-900.391,-395.996
1752700.305,-306.641,-1000.000,-4.883,-888.184,-627.441
1752700.309,374.512,211.426,15.625,787.109,89.844
1752700.314,338.379,713.867,11.719,978.027,653.809
1752700.318,-367.676,-684.082,-17.578,-714.844,244.629
1752700.323,-442.871,-1000.000,-20.020,-1000.000,-423.828
1752700.328,251.953,115.723,-3.906,599.121,-89.355
1752700.332,434.082,999.512,4.395,999.512,541.992
1752700.337,-185.059,186.523,-11.230,-436.523,185.059
1752700.341,-467.285,-1000.000,-20.020,-1000.000,-581.055
1752700.346,52.734,-627.930,-8.789,178.223,-277.832
1752700.350,429.199,325.195,4.883,999.512,471.191
1752700.355,38.574,72.266,-6.836,235.840,297.852
1752700.359,-495.605,-863.770,-24.902,-1000.000,-614.746
1752700.364,-189.941,-974.609,-18.555,-529.297,-604.980
1752700.369,391.602,-217.285,-8.789,970.215,360.840
1752700.373,214.844,339.355,-21.484,806.641,522.461
1752700.378,-451.660,-544.434,-45.898,-834.961,-318.359
1752700.382,-346.191,-1000.000,-36.133,-957.031,-565.430
1752700.387,343.262,-483.887,-4.395,739.746,226.562
1752700.391,352.539,604.492,6.836,999.512,521.484
1752700.388,-350.098,-16.113,-5.859,-662.109,-150.879
1752700.392,-472.656,-1000.000,-9.766,-1000.000,-398.926
1752700.396,188.477,-343.262,3.418,520.508,250.000
1752700.400,419.434,986.816,2.930,999.512,688.477
1752700.403,-142.578,455.078,-17.090,-278.809,304.199
1752700.407,-507.324,-976.562,-28.809,-1000.000,-330.078
1752700.411,-33.203,-740.723,-12.207,-19.043,-24.902
1752700.414,402.832,790.527,4.883,999.512,537.109
1752700.418,90.820,825.684,-4.395,426.270,337.891
1752700.422,-477.051,-789.551,-26.367,-1000.000,-405.273
1752700.426,-238.281,-975.586,-14.648,-692.871,-513.184
1752700.429,386.719,520.508,3.418,893.555,237.305
1752700.433,272.461,854.004,-3.418,898.438,469.238
1752700.437,-409.668,-668.457,-27.832,-780.762,-152.832
1752700.441,-372.070,-1000.000,-30.273,-1000.000,-291.016
1752700.444,334.473,397.949,6.348,696.289,226.562
1752700.448,411.621,999.512,9.277,999.512,479.492
1752700.452,-270.508,-379.883,-23.438,-590.332,38.574
1752700.455,-470.703,-1000.000,-32.715,-1000.000,-533.691
1752700.459,129.395,-120.605,-8.789,410.156,-164.062
1752700.463,430.176,949.219,-0.488,999.512,446.777
1752700.467,-43.457,-136.719,-13.184,-75.684,317.871
1752700.471,-473.633,-1000.000,-22.949,-1000.000,-237.793
1752700.475,-82.520,-575.195,-13.672,-231.934,-275.879
1752700.478,407.715,736.816,-1.953,999.512,285.645
1752700.482,153.320,648.926,-7.812,596.680,296.875
1752700.486,-456.543,-847.656,-21.484,-943.359,-455.078
1752700.490,-275.391,-894.531,-15.137,-820.801,-540.527
1752700.493,383.789,525.391,2.441,827.637,384.277
1752700.497,327.637,274.902,-2.930,952.637,716.309
1752700.501,-380.371,-897.461,-18.555,-741.699,-200.684
1752700.505,-402.344,-966.797,-2.930,-1000.000,-771.484
1752700.508,297.363,-182.617,11.719,641.113,-97.168
1752700.512,426.758,143.066,2.930,999.512,571.289
1752700.516,-227.051,-153.320,-14.648,-499.512,53.223
1752700.520,-498.535,-967.773,-20.020,-1000.000,-641.602
1752700.523,70.801,-706.543,-0.977,276.367,-204.102
1752700.527,428.711,498.047,0.977,999.512,444.824
1752700.531,11.230,427.734,-21.484,110.352,97.656
1752700.534,-472.168,-847.656,-32.227,-1000.000,-647.949
1752700.541,-149.414,-1000.000,-23.438,-405.762,-300.781
1752700.544,385.254,202.637,-10.254,999.512,691.406
1752700.548,195.801,703.613,-9.766,737.793,683.105
1752700.552,-453.125,-661.133,-21.484,-870.605,-263.184
1752700.556,-321.777,-1000.000,-13.672,-910.156,-310.059
1752700.560,369.629,-360.352,2.441,774.414,629.883
1752700.563,358.887,842.773,4.883,994.629,748.047
1752700.567,-345.703,-155.762,-11.230,-693.359,-99.609
1752700.571,-441.895,-1000.000,-14.160,-1000.000,-382.812
1752700.575,239.258,139.648,2.930,571.289,157.715
1752700.579,437.012,999.512,6.836,999.512,420.898
1752700.582,-162.598,211.914,-7.324,-373.535,55.664
1752700.586,-490.723,-1000.000,-22.461,-1000.000,-533.691
1752700.590,15.137,-766.113,-6.836,96.680,-327.637
1752700.594,424.805,441.406,7.324,999.512,330.078
1752700.597,70.801,400.879,-5.371,304.688,327.637
1752700.601,-467.285,-916.992,-21.484,-1000.000,-123.535
1752700.605,-175.293,-934.082,-10.742,-591.797,-439.941
1752700.609,431.641,601.562,13.672,942.383,-10.742
1752700.613,255.371,795.410,12.207,848.145,415.039
1752700.630,-450.195,-793.945,-8.301,-812.012,-129.395
1752700.635,-387.695,-1000.000,-9.766,-976.074,-397.949
1752700.640,327.148,371.094,16.113,725.098,132.324
1752700.645,379.395,738.281,17.578,999.512,486.328
1752700.649,-326.660,-649.414,-8.301,-639.160,-86.914
1752700.654,-468.750,-1000.000,-13.184,-1000.000,-710.938
1752700.659,170.898,-440.918,5.371,490.723,-274.414
1752700.664,415.527,255.859,4.395,999.512,510.742
1752700.669,-118.652,-60.059,-21.973,-228.027,316.406
1752700.674,-500.977,-895.020,-26.855,-1000.000,-520.508
1752700.679,-42.969,-791.992,-10.254,-104.980,-469.238
1752700.684,415.527,60.059,6.836,999.512,343.750
1752700.688,117.676,509.277,6.836,491.699,544.434
1752700.693,-472.168,-590.332,-19.043,-993.164,-289.062
1752700.698,-247.559,-1000.000,-12.207,-746.094,-460.449
1752700.703,395.508,59.082,8.301,867.188,386.719
